                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.0613,                 1.1447,                 2.2591,                0.89006,                0.86635,                0.92344,                 0.8482,                0.83147,                0.89906,                 1.8319,               0.000421,               0.000421,               0.000421
                    153,                 1.0655,                 1.1249,                 2.2726,                0.93027,                0.85644,                0.92617,                0.84519,                  0.843,                0.89098,                 1.8354,             0.00041275,             0.00041275,             0.00041275
                    154,                 1.0342,                 1.1424,                 2.2328,                0.87547,                  0.909,                0.93536,                 0.8616,                 0.8244,                 0.8282,                 1.8259,              0.0004045,              0.0004045,              0.0004045
                    155,                 1.0627,                 1.1373,                 2.2542,                0.87223,                0.89775,                0.93228,                0.85278,                0.83205,                0.87041,                 1.8422,             0.00039625,             0.00039625,             0.00039625
                    156,                  1.079,                 1.1866,                 2.2801,                0.87785,                 0.9107,                0.93217,                0.85233,                0.83741,                0.85562,                 1.8378,             0.00038799,             0.00038799,             0.00038799
                    157,                 1.0308,                 1.1155,                  2.221,                0.90514,                  0.857,                 0.9333,                0.86185,                0.81752,                0.89278,                 1.8323,             0.00037974,             0.00037974,             0.00037974
                    158,                 1.0865,                 1.1609,                 2.2879,                 0.8548,                0.91108,                0.91654,                0.84481,                0.82221,                 0.9497,                 1.8283,             0.00037149,             0.00037149,             0.00037149
                    159,                  1.055,                  1.156,                 2.2622,                0.91582,                0.85033,                0.92426,                0.84409,                0.83544,                0.91029,                 1.8332,             0.00036324,             0.00036324,             0.00036324
                    160,                 1.0085,                 1.0751,                 2.2106,                0.93199,                0.87475,                0.93065,                0.84739,                0.82799,                0.86048,                 1.8288,             0.00035499,             0.00035499,             0.00035499
                    161,                 1.0109,                 1.0357,                  2.201,                0.90077,                0.87737,                0.93805,                0.85874,                0.82781,                0.86575,                 1.8437,             0.00034674,             0.00034674,             0.00034674
                    162,                 1.0237,                 1.0902,                 2.2586,                0.92083,                0.85431,                0.92304,                0.84602,                0.81771,                0.94169,                 1.8305,             0.00033848,             0.00033848,             0.00033848
                    163,                 1.0353,                 1.0491,                 2.2398,                0.91794,                 0.8826,                0.93437,                 0.8557,                0.81819,                0.84132,                 1.8251,             0.00033023,             0.00033023,             0.00033023
                    164,                 1.0429,                 1.1176,                 2.2344,                0.90856,                 0.9008,                0.93455,                0.85602,                0.82682,                0.89173,                 1.8254,             0.00032198,             0.00032198,             0.00032198
                    165,                0.99968,                 1.0978,                 2.1852,                0.91888,                0.89737,                0.93439,                 0.8614,                 0.8234,                0.82374,                 1.8255,             0.00031373,             0.00031373,             0.00031373
                    166,                 1.0113,                 1.0878,                 2.2245,                0.92826,                 0.8693,                 0.9324,                0.85362,                0.82455,                0.86963,                 1.8377,             0.00030548,             0.00030548,             0.00030548
                    167,                 1.0389,                 1.1224,                 2.2235,                0.91871,                0.87033,                0.93046,                0.85252,                0.81717,                0.84229,                 1.8284,             0.00029723,             0.00029723,             0.00029723
                    168,                 0.9877,                 1.0826,                 2.1979,                0.91565,                0.89772,                0.92756,                0.85216,                0.82523,                0.86669,                 1.8286,             0.00028897,             0.00028897,             0.00028897
                    169,                 1.0248,                 1.0811,                 2.2324,                0.86401,                0.88339,                0.94225,                0.86187,                0.82748,                0.93705,                 1.8296,             0.00028072,             0.00028072,             0.00028072
                    170,                 1.0166,                 1.0687,                 2.2337,                0.93782,                 0.8935,                0.93826,                0.85859,                0.82769,                0.83659,                 1.8409,             0.00027247,             0.00027247,             0.00027247
                    171,                 1.0368,                 1.0867,                 2.2307,                0.92621,                0.91108,                0.94844,                0.86729,                0.82786,                0.79656,                 1.8415,             0.00026422,             0.00026422,             0.00026422
                    172,                   1.05,                 1.0774,                 2.2489,                0.90103,                 0.9126,                0.94141,                0.86329,                0.82289,                0.79658,                 1.8414,             0.00025597,             0.00025597,             0.00025597
                    173,                0.99285,                 1.0597,                 2.1986,                0.91779,                0.90488,                0.93471,                 0.8568,                0.81319,                0.82307,                 1.8261,             0.00024772,             0.00024772,             0.00024772
                    174,                 1.0274,                 1.0769,                 2.2371,                0.87215,                0.88032,                0.94298,                0.86809,                0.81528,                0.92456,                 1.8279,             0.00023946,             0.00023946,             0.00023946
                    175,                0.96476,                 1.0239,                 2.1911,                 0.8872,                0.90886,                0.93939,                 0.8646,                0.82352,                0.79147,                  1.826,             0.00023121,             0.00023121,             0.00023121
                    176,                 1.0142,                 1.0617,                 2.2417,                0.92705,                0.88368,                0.93815,                0.86206,                0.81649,                0.79782,                 1.8257,             0.00022296,             0.00022296,             0.00022296
                    177,                 1.0016,                 1.0834,                 2.2294,                0.89932,                 0.9258,                0.94008,                0.85974,                0.81901,                0.79571,                 1.8365,             0.00021471,             0.00021471,             0.00021471
                    178,                 1.0082,                 1.0128,                 2.2204,                0.91177,                 0.9107,                0.94402,                0.86626,                0.81307,                0.80939,                 1.8256,             0.00020646,             0.00020646,             0.00020646
                    179,                0.99489,                 1.0102,                 2.1999,                0.90626,                0.88184,                0.93858,                0.86298,                0.80654,                0.83796,                 1.8239,             0.00019821,             0.00019821,             0.00019821
                    180,                0.97347,                 1.0271,                   2.22,                0.94023,                0.91186,                0.94053,                0.86488,                0.80439,                0.76916,                 1.8134,             0.00018995,             0.00018995,             0.00018995
                    181,                 1.0437,                 1.0357,                 2.2362,                0.92777,                0.90424,                0.93755,                0.86548,                0.79951,                0.79567,                 1.8139,              0.0001817,              0.0001817,              0.0001817
                    182,                 1.0048,                0.98931,                 2.2219,                0.89501,                0.89649,                0.93755,                0.86012,                 0.8037,                0.81594,                 1.8142,             0.00017345,             0.00017345,             0.00017345
                    183,                      1,                 1.0406,                 2.1963,                0.92863,                0.89662,                0.93479,                0.85921,                0.80826,                0.79913,                 1.8254,              0.0001652,              0.0001652,              0.0001652
                    184,                 1.0098,                 1.0807,                  2.222,                0.90708,                0.90706,                0.94268,                0.86631,                0.80787,                0.81646,                 1.8182,             0.00015695,             0.00015695,             0.00015695
                    185,                0.97125,                 1.0246,                 2.1909,                0.89779,                0.92828,                0.94717,                0.87112,                 0.8145,                0.78352,                 1.8195,              0.0001487,              0.0001487,              0.0001487
                    186,                 0.9881,                 1.0844,                 2.2162,                0.92879,                0.90624,                0.94278,                0.86455,                0.81584,                 0.7959,                 1.8372,             0.00014044,             0.00014044,             0.00014044
                    187,                 1.0226,                 1.0287,                 2.2464,                0.92372,                0.89803,                0.94267,                0.86304,                0.81249,                0.79561,                 1.8197,             0.00013219,             0.00013219,             0.00013219
                    188,                0.98256,                 0.9714,                 2.2219,                0.88132,                0.92939,                0.94109,                  0.862,                0.81259,                0.82315,                 1.8206,             0.00012394,             0.00012394,             0.00012394
                    189,                 0.9626,                 1.0099,                 2.1932,                0.91422,                0.91084,                0.94057,                0.85792,                0.81178,                0.81812,                  1.824,             0.00011569,             0.00011569,             0.00011569
                    190,                0.96498,                0.93814,                 2.1979,                 0.9054,                0.89942,                0.93797,                0.86612,                0.81301,                0.83663,                 1.8331,             0.00010744,             0.00010744,             0.00010744
                    191,                0.73792,                0.74825,                 1.9072,                0.91382,                0.90982,                0.94179,                0.86606,                0.80497,                0.77683,                 1.8146,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    192,                0.70702,                0.71616,                 1.8842,                0.92319,                0.89814,                 0.9439,                0.86987,                0.79988,                 0.8023,                 1.8212,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    193,                0.71189,                0.64939,                 1.8991,                0.93475,                 0.8907,                0.94565,                0.87181,                0.78873,                0.80008,                 1.8176,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    194,                0.71391,                0.66446,                 1.8954,                0.91903,                0.88621,                0.94786,                0.87443,                0.79518,                0.80977,                 1.8118,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    195,                0.70218,                 0.6341,                 1.8851,                0.93957,                 0.8959,                0.94612,                0.87518,                0.79218,                0.75502,                 1.8094,              6.618e-05,              6.618e-05,              6.618e-05
                    196,                0.69537,                0.60882,                 1.8683,                0.93023,                0.90366,                0.94484,                0.87096,                0.79228,                0.77517,                 1.8043,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    197,                0.70573,                0.60937,                 1.8942,                0.93952,                0.89833,                0.94629,                0.87098,                0.79452,                0.76464,                 1.8108,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    198,                0.70738,                 0.6185,                 1.8836,                 0.9294,                0.91521,                0.94809,                0.87142,                0.79301,                0.76064,                  1.811,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    199,                0.69437,                0.61596,                 1.8599,                  0.936,                0.90366,                0.94606,                0.87078,                0.79151,                0.77085,                 1.8071,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    200,                 0.6985,                0.63415,                 1.8606,                0.94337,                 0.9107,                0.94698,                0.87217,                0.79397,                0.76289,                 1.8089,             2.4922e-05,             2.4922e-05,             2.4922e-05
