                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.91975,                 1.3416,                  1.528,                0.47083,                0.87427,                0.53921,                0.44395,                0.72423,                 1.3073,                 1.2087,              0.0015597,              0.0015597,              0.0015597
                     16,                0.96965,                 1.3491,                  1.553,                0.44315,                0.88886,                 0.6553,                 0.5551,                0.65886,                 1.1058,                 1.1448,              0.0015515,              0.0015515,              0.0015515
                     17,                0.90133,                 1.3083,                 1.5105,                0.46448,                0.86743,                0.64142,                0.54818,                0.63072,                  1.047,                  1.113,              0.0015432,              0.0015432,              0.0015432
                     18,                0.84186,                 1.2687,                 1.4538,                0.51134,                0.84264,                0.66747,                0.57494,                 0.6047,                 1.1265,                 1.1367,               0.001535,               0.001535,               0.001535
                     19,                 0.9012,                 1.2808,                  1.489,                 0.5569,                 0.8717,                0.75982,                0.64155,                0.64092,                0.96347,                 1.1323,              0.0015267,              0.0015267,              0.0015267
                     20,                0.85481,                 1.2349,                 1.4815,                0.60854,                0.79253,                 0.7442,                0.63132,                 0.6453,                0.94968,                 1.1534,              0.0015185,              0.0015185,              0.0015185
                     21,                0.81152,                 1.1819,                 1.4215,                0.52175,                0.85588,                 0.7007,                0.60047,                0.59177,                 1.0251,                 1.1252,              0.0015102,              0.0015102,              0.0015102
                     22,                0.80683,                 1.1741,                 1.4148,                0.64257,                0.86733,                0.76033,                0.65876,                0.61902,                0.97834,                 1.1418,               0.001502,               0.001502,               0.001502
                     23,                0.80773,                 1.1683,                 1.4046,                0.70596,                0.75986,                0.79875,                0.68641,                0.60907,                0.84378,                 1.1403,              0.0014937,              0.0014937,              0.0014937
                     24,                0.79926,                 1.1647,                 1.3946,                0.43882,                   0.75,                0.69778,                 0.6025,                0.59281,                 1.4564,                 1.1272,              0.0014855,              0.0014855,              0.0014855
                     25,                0.81259,                 1.1167,                 1.4062,                 0.6581,                0.72797,                0.69848,                0.59475,                0.66019,                 1.0288,                 1.1696,              0.0014772,              0.0014772,              0.0014772
                     26,                0.78817,                 1.1161,                 1.3788,                0.71999,                 0.7469,                0.76988,                0.65153,                0.61397,                 0.9602,                 1.1473,               0.001469,               0.001469,               0.001469
                     27,                0.76757,                 1.0786,                 1.3675,                 0.6545,                 0.7714,                0.74532,                0.64116,                0.58995,                0.94162,                 1.1175,              0.0014607,              0.0014607,              0.0014607
                     28,                0.73495,                 1.0892,                 1.3612,                0.73886,                0.79934,                0.78106,                 0.6645,                0.62536,                0.87789,                 1.1315,              0.0014525,              0.0014525,              0.0014525
                     29,                0.76574,                 1.0824,                 1.3721,                0.74704,                0.76045,                0.81772,                0.70981,                0.59239,                0.86125,                 1.0955,              0.0014442,              0.0014442,              0.0014442
                     30,                0.75017,                 1.0491,                  1.353,                0.67881,                0.85588,                 0.8092,                0.71495,                0.57135,                0.89202,                 1.1039,               0.001436,               0.001436,               0.001436
                     31,                0.76322,                 1.0586,                 1.3579,                0.75478,                0.72644,                0.76787,                0.66425,                0.58068,                0.92307,                 1.1097,              0.0014277,              0.0014277,              0.0014277
                     32,                0.74554,                 1.0322,                 1.3608,                0.66659,                0.76033,                0.79117,                0.69426,                0.56092,                0.94507,                 1.0933,              0.0014195,              0.0014195,              0.0014195
                     33,                0.73745,                 1.0307,                 1.3473,                0.66691,                0.82338,                0.80061,                0.69686,                0.56465,                0.89783,                 1.1001,              0.0014112,              0.0014112,              0.0014112
                     34,                0.76323,                 1.0354,                 1.3686,                0.69065,                0.68176,                 0.8009,                0.69729,                0.57156,                 0.8911,                 1.0768,              0.0014029,              0.0014029,              0.0014029
                     35,                0.72338,                0.96637,                 1.3242,                 0.7538,                0.77295,                0.82058,                0.71964,                0.54286,                0.89759,                 1.0821,              0.0013947,              0.0013947,              0.0013947
                     36,                0.73039,                 1.0024,                 1.3422,                0.69218,                0.85885,                0.82147,                 0.7268,                0.52161,                0.88176,                 1.0775,              0.0013864,              0.0013864,              0.0013864
                     37,                0.74419,                 1.0076,                 1.3537,                0.67143,                0.82038,                 0.8498,                0.73738,                0.53463,                0.88217,                 1.0698,              0.0013782,              0.0013782,              0.0013782
                     38,                0.73677,                0.95924,                 1.3255,                0.79101,                0.75377,                0.88936,                0.77291,                0.56377,                0.84324,                 1.1128,              0.0013699,              0.0013699,              0.0013699
                     39,                0.71374,                0.95501,                  1.316,                0.68185,                0.84255,                0.83356,                0.72329,                 0.5635,                 0.9924,                 1.1124,              0.0013617,              0.0013617,              0.0013617
                     40,                0.73145,                0.98431,                 1.3347,                0.75447,                0.81028,                0.85634,                0.76216,                0.54548,                0.87472,                 1.0775,              0.0013534,              0.0013534,              0.0013534
                     41,                0.70549,                0.98967,                 1.3209,                0.72222,                0.85695,                0.86417,                0.75486,                0.54455,                0.81544,                 1.0696,              0.0013452,              0.0013452,              0.0013452
                     42,                0.68438,                0.94669,                 1.3031,                0.75427,                0.86294,                0.88473,                0.78021,                0.56127,                0.74504,                  1.087,              0.0013369,              0.0013369,              0.0013369
                     43,                0.68765,                0.97136,                 1.3141,                0.73145,                0.85162,                 0.8257,                0.73907,                0.53239,                0.80848,                 1.0795,              0.0013287,              0.0013287,              0.0013287
                     44,                0.70375,                0.92619,                 1.3086,                0.78279,                0.77838,                0.84139,                 0.7459,                0.53178,                0.79752,                 1.0941,              0.0013204,              0.0013204,              0.0013204
                     45,                0.69816,                0.94922,                 1.3064,                0.68984,                0.87348,                 0.8481,                 0.7513,                0.57104,                0.82145,                 1.1005,              0.0013122,              0.0013122,              0.0013122
                     46,                0.66667,                0.94265,                  1.286,                 0.7826,                0.73654,                0.85716,                0.75398,                0.52849,                0.80118,                 1.0666,              0.0013039,              0.0013039,              0.0013039
                     47,                0.69221,                0.92277,                 1.3041,                0.73727,                0.83048,                0.88827,                0.78404,                0.53261,                0.74303,                 1.0814,              0.0012957,              0.0012957,              0.0012957
                     48,                 0.6634,                 0.8958,                 1.2855,                0.74975,                0.87721,                0.88273,                0.79059,                0.51763,                0.72374,                 1.0735,              0.0012874,              0.0012874,              0.0012874
                     49,                0.67554,                 0.9119,                 1.2777,                0.66553,                0.85679,                 0.8752,                0.77062,                0.56723,                0.84776,                 1.1004,              0.0012792,              0.0012792,              0.0012792
                     50,                  0.645,                0.89964,                 1.2788,                0.60646,                0.80489,                0.82885,                0.73605,                0.52859,                 1.0728,                 1.0689,              0.0012709,              0.0012709,              0.0012709
                     51,                0.66161,                  0.906,                 1.2836,                0.82046,                0.77991,                0.84963,                0.76065,                0.54107,                0.77245,                 1.0743,              0.0012627,              0.0012627,              0.0012627
                     52,                0.67632,                0.86763,                 1.3055,                0.77606,                0.80875,                0.87243,                0.77284,                 0.5649,                0.73867,                 1.1082,              0.0012544,              0.0012544,              0.0012544
                     53,                0.64214,                0.86981,                 1.2553,                0.74727,                0.89933,                0.88129,                0.78046,                0.53188,                0.76284,                 1.0922,              0.0012462,              0.0012462,              0.0012462
                     54,                0.65035,                0.87637,                 1.2783,                0.74919,                0.82405,                0.87921,                0.76232,                0.59428,                0.92969,                 1.1078,              0.0012379,              0.0012379,              0.0012379
                     55,                0.68371,                 0.8872,                 1.3015,                0.72895,                0.89229,                0.89502,                0.79337,                0.55033,                0.76224,                 1.0761,              0.0012297,              0.0012297,              0.0012297
                     56,                0.62783,                0.84959,                  1.249,                0.73621,                 0.9038,                0.89947,                0.80299,                 0.5385,                0.73347,                 1.0849,              0.0012214,              0.0012214,              0.0012214
                     57,                0.65203,                0.90025,                 1.2715,                0.75533,                0.83415,                0.87683,                0.77935,                0.54075,                 0.7819,                 1.1025,              0.0012132,              0.0012132,              0.0012132
                     58,                 0.6684,                0.87889,                 1.2804,                0.75652,                0.89429,                0.88177,                0.77897,                0.53064,                0.72004,                  1.071,              0.0012049,              0.0012049,              0.0012049
                     59,                0.65676,                0.86678,                  1.276,                0.80534,                0.85062,                0.90611,                0.80822,                0.55743,                0.66987,                 1.1167,              0.0011967,              0.0011967,              0.0011967
                     60,                0.64034,                0.83469,                 1.2671,                0.63272,                0.92258,                0.87605,                0.77653,                0.53988,                0.85102,                 1.0748,              0.0011884,              0.0011884,              0.0011884
                     61,                0.62308,                0.83526,                 1.2425,                0.75602,                0.80651,                0.87855,                0.77417,                0.55694,                0.82932,                 1.0816,              0.0011802,              0.0011802,              0.0011802
                     62,                0.64528,                0.83433,                 1.2638,                0.72784,                0.92004,                 0.8854,                0.79998,                0.49167,                0.71363,                  1.059,              0.0011719,              0.0011719,              0.0011719
                     63,                0.65583,                0.81967,                 1.2684,                0.73431,                0.82359,                0.89653,                0.79922,                0.55235,                0.77613,                 1.0941,              0.0011636,              0.0011636,              0.0011636
                     64,                0.62394,                0.81867,                 1.2481,                0.78433,                0.77448,                0.85204,                 0.7611,                0.51035,                0.83904,                 1.0578,              0.0011554,              0.0011554,              0.0011554
                     65,                0.62817,                0.81582,                 1.2538,                0.74954,                0.81885,                0.88898,                0.79393,                0.51285,                0.81775,                 1.0738,              0.0011471,              0.0011471,              0.0011471
                     66,                0.61446,                0.81562,                 1.2332,                0.79348,                0.78243,                0.87824,                0.79472,                0.54673,                0.85255,                 1.0982,              0.0011389,              0.0011389,              0.0011389
                     67,                0.62461,                0.81271,                 1.2461,                0.79562,                0.84295,                0.89519,                0.79722,                0.51257,                0.72461,                 1.0636,              0.0011306,              0.0011306,              0.0011306
                     68,                0.62588,                0.78117,                 1.2446,                0.77835,                0.88283,                0.88664,                0.78938,                 0.5427,                0.84732,                 1.0957,              0.0011224,              0.0011224,              0.0011224
                     69,                0.63263,                0.80117,                 1.2468,                0.81598,                0.83485,                0.91001,                0.82134,                0.50986,                0.63947,                 1.0674,              0.0011141,              0.0011141,              0.0011141
                     70,                0.61872,                0.78268,                  1.238,                0.65605,                0.74723,                0.83984,                0.75817,                0.49965,                 1.2112,                 1.0623,              0.0011059,              0.0011059,              0.0011059
                     71,                0.62375,                0.81072,                 1.2432,                0.63611,                0.78947,                0.86863,                0.77567,                0.55286,                 1.0607,                 1.0994,              0.0010976,              0.0010976,              0.0010976
                     72,                0.62641,                 0.7752,                 1.2578,                0.75726,                0.88464,                0.90912,                0.79992,                0.52886,                0.69596,                 1.0694,              0.0010894,              0.0010894,              0.0010894
                     73,                0.62331,                0.79604,                 1.2273,                0.64371,                 0.7907,                0.82837,                0.73472,                0.54169,                 1.2107,                 1.0871,              0.0010811,              0.0010811,              0.0010811
                     74,                0.61571,                 0.7998,                 1.2413,                0.76372,                0.82097,                0.87283,                0.77515,                0.53661,                0.74511,                 1.0493,              0.0010729,              0.0010729,              0.0010729
                     75,                0.60866,                0.77943,                 1.2395,                0.82897,                0.86291,                0.91036,                0.82223,                0.51804,                0.65429,                 1.0695,              0.0010646,              0.0010646,              0.0010646
                     76,                0.59676,                0.74284,                 1.2192,                0.76704,                0.92863,                0.92214,                0.83848,                 0.5104,                0.64883,                 1.0639,              0.0010564,              0.0010564,              0.0010564
                     77,                 0.5947,                0.75096,                 1.2252,                0.83672,                0.79457,                0.87963,                0.78092,                0.55282,                 0.7342,                 1.1021,              0.0010481,              0.0010481,              0.0010481
                     78,                0.61291,                0.75613,                 1.2389,                0.68761,                0.88311,                0.90338,                0.81131,                0.53551,                 0.8062,                 1.0784,              0.0010399,              0.0010399,              0.0010399
                     79,                0.60043,                0.75154,                 1.2274,                0.84724,                0.88434,                0.89945,                0.81125,                0.50807,                0.62264,                  1.067,              0.0010316,              0.0010316,              0.0010316
                     80,                0.60255,                0.76699,                 1.2422,                0.79911,                0.85392,                0.92407,                0.83112,                0.51602,                 0.6566,                 1.0892,              0.0010234,              0.0010234,              0.0010234
                     81,                0.59559,                0.74167,                 1.2199,                0.75616,                0.88617,                0.90506,                0.81425,                0.50089,                 0.6632,                 1.0692,              0.0010151,              0.0010151,              0.0010151
                     82,                0.59212,                0.75496,                 1.2226,                0.80722,                0.83476,                0.89039,                0.81729,                0.48024,                0.66975,                 1.0539,              0.0010069,              0.0010069,              0.0010069
                     83,                0.58631,                0.75645,                 1.2091,                0.71248,                0.82419,                0.90573,                0.82105,                0.50361,                0.83181,                 1.0511,             0.00099862,             0.00099862,             0.00099862
                     84,                0.61463,                0.77199,                   1.23,                0.79362,                0.87958,                0.91053,                0.81448,                0.48738,                0.64019,                 1.0475,             0.00099036,             0.00099036,             0.00099036
                     85,                0.59822,                0.72422,                 1.2152,                0.77713,                0.89814,                0.90975,                0.81686,                0.52644,                0.74361,                 1.0725,             0.00098211,             0.00098211,             0.00098211
                     86,                0.57519,                0.72821,                 1.2068,                0.78822,                0.82837,                0.91053,                0.81871,                 0.5043,                0.75605,                 1.0654,             0.00097386,             0.00097386,             0.00097386
                     87,                0.60278,                 0.7398,                 1.2286,                0.83534,                0.85985,                0.92231,                 0.8325,                0.50184,                0.63195,                 1.0508,             0.00096561,             0.00096561,             0.00096561
                     88,                0.59068,                0.74193,                 1.2089,                0.86694,                0.87137,                0.91315,                0.82814,                0.48524,                0.59981,                 1.0476,             0.00095736,             0.00095736,             0.00095736
                     89,                0.59237,                0.72879,                 1.2126,                0.72823,                0.89229,                0.89663,                0.79583,                0.52469,                0.82443,                 1.0874,             0.00094911,             0.00094911,             0.00094911
                     90,                0.59049,                0.71893,                 1.2152,                0.78208,                 0.8467,                 0.9091,                0.80923,                 0.5192,                  0.712,                 1.0736,             0.00094085,             0.00094085,             0.00094085
                     91,                0.58331,                0.74046,                 1.2154,                0.82498,                0.91554,                0.92403,                0.82896,                0.50785,                0.60622,                 1.0556,              0.0009326,              0.0009326,              0.0009326
                     92,                0.58776,                0.71918,                 1.2093,                0.86645,                0.82497,                0.91953,                 0.8282,                0.52538,                0.63648,                 1.0593,             0.00092435,             0.00092435,             0.00092435
                     93,                0.57632,                0.72719,                 1.2082,                0.82386,                0.90392,                0.91664,                0.81931,                0.52243,                0.63656,                 1.0881,              0.0009161,              0.0009161,              0.0009161
                     94,                0.57506,                0.68947,                 1.2014,                0.91222,                0.79711,                0.91657,                0.82738,                0.49963,                0.60873,                   1.06,             0.00090785,             0.00090785,             0.00090785
                     95,                0.58179,                0.72956,                 1.2239,                0.84852,                0.90996,                0.93478,                0.84286,                0.50885,                0.57109,                 1.0618,              0.0008996,              0.0008996,              0.0008996
                     96,                0.56852,                0.70722,                  1.184,                0.86525,                 0.8836,                 0.9366,                0.83346,                0.51137,                0.56399,                  1.071,             0.00089134,             0.00089134,             0.00089134
                     97,                0.57589,                0.71079,                 1.2106,                0.69607,                0.89976,                0.91132,                 0.8269,                0.50724,                 0.7104,                 1.0516,             0.00088309,             0.00088309,             0.00088309
                     98,                0.57983,                0.71577,                 1.2115,                0.77299,                0.92805,                0.92316,                0.82278,                0.49858,                0.57472,                 1.0545,             0.00087484,             0.00087484,             0.00087484
                     99,                0.59091,                0.69778,                 1.2005,                0.90403,                0.81273,                0.92767,                0.83752,                0.51389,                0.61823,                 1.0693,             0.00086659,             0.00086659,             0.00086659
                    100,                0.57602,                0.68185,                 1.2063,                0.86187,                0.82344,                 0.9319,                0.83818,                0.50485,                0.58689,                 1.0784,             0.00085834,             0.00085834,             0.00085834
                    101,                0.55235,                0.66539,                 1.1855,                0.87191,                0.80872,                0.91711,                0.82288,                 0.4841,                0.61734,                 1.0382,             0.00085009,             0.00085009,             0.00085009
                    102,                0.57945,                 0.6735,                 1.2032,                0.72347,                0.84102,                0.89568,                0.81228,                0.50315,                0.73953,                 1.0523,             0.00084184,             0.00084184,             0.00084184
                    103,                0.57548,                0.68641,                  1.209,                0.77275,                0.87607,                 0.9145,                0.82495,                 0.5062,                0.64842,                 1.0535,             0.00083358,             0.00083358,             0.00083358
                    104,                0.57117,                0.72183,                 1.2015,                0.80429,                0.73387,                0.88253,                0.78392,                0.52564,                 1.0705,                  1.088,             0.00082533,             0.00082533,             0.00082533
                    105,                0.55329,                0.66252,                 1.1798,                0.81164,                0.87759,                0.90972,                0.82474,                0.48269,                0.72037,                 1.0537,             0.00081708,             0.00081708,             0.00081708
                    106,                0.56014,                0.65667,                 1.2002,                0.81673,                0.78698,                0.90951,                0.82098,                0.49483,                0.71139,                 1.0666,             0.00080883,             0.00080883,             0.00080883
                    107,                0.55728,                0.67512,                 1.1897,                0.82132,                 0.9388,                0.93745,                0.84795,                0.51477,                0.55575,                 1.0726,             0.00080058,             0.00080058,             0.00080058
                    108,                 0.5584,                0.67431,                 1.1851,                0.89263,                0.88923,                0.94194,                0.85271,                0.51732,                0.58277,                 1.0713,             0.00079233,             0.00079233,             0.00079233
                    109,                0.56289,                0.65905,                 1.1947,                0.82651,                0.87155,                0.91173,                0.81778,                0.51704,                0.62387,                 1.0821,             0.00078407,             0.00078407,             0.00078407
                    110,                0.56943,                0.68378,                  1.194,                0.82971,                0.85588,                0.89712,                0.80582,                0.51503,                0.67117,                 1.0777,             0.00077582,             0.00077582,             0.00077582
                    111,                0.56703,                0.66098,                 1.1937,                  0.801,                0.89354,                0.91217,                0.82499,                 0.4808,                0.60212,                 1.0497,             0.00076757,             0.00076757,             0.00076757
                    112,                0.56497,                0.63273,                 1.1863,                0.71958,                0.88436,                0.92103,                0.82867,                0.50312,                0.64365,                  1.081,             0.00075932,             0.00075932,             0.00075932
                    113,                0.55894,                0.64843,                 1.1934,                0.83682,                0.84488,                0.91795,                0.83102,                0.48087,                 0.5572,                 1.0566,             0.00075107,             0.00075107,             0.00075107
                    114,                0.53741,                0.63291,                 1.1599,                0.87145,                 0.9002,                 0.9345,                0.83922,                0.49538,                0.57838,                 1.0679,             0.00074282,             0.00074282,             0.00074282
                    115,                0.55621,                0.63123,                 1.1914,                 0.7845,                0.89959,                 0.9307,                0.83657,                0.50211,                 0.6605,                 1.0696,             0.00073456,             0.00073456,             0.00073456
                    116,                0.54807,                   0.65,                 1.1825,                0.85435,                0.82803,                0.90656,                0.82237,                0.52056,                0.62116,                 1.0736,             0.00072631,             0.00072631,             0.00072631
                    117,                0.55592,                0.66157,                  1.185,                0.82603,                0.91554,                0.91134,                0.82713,                0.49243,                0.59346,                 1.0599,             0.00071806,             0.00071806,             0.00071806
                    118,                0.53877,                0.64779,                 1.1711,                0.74717,                0.79814,                0.88824,                0.81348,                  0.489,                0.84941,                 1.0525,             0.00070981,             0.00070981,             0.00070981
                    119,                0.53933,                0.66194,                 1.1776,                0.74817,                0.91401,                0.88461,                0.79842,                0.49191,                0.66461,                 1.0623,             0.00070156,             0.00070156,             0.00070156
                    120,                0.53357,                0.62773,                 1.1588,                0.71848,                0.94245,                0.89646,                  0.803,                0.50003,                0.75625,                 1.0654,             0.00069331,             0.00069331,             0.00069331
                    121,                0.55225,                0.64008,                 1.1821,                0.89233,                0.90545,                0.91833,                0.82674,                0.49182,                0.57103,                 1.0722,             0.00068505,             0.00068505,             0.00068505
                    122,                0.55798,                0.62781,                 1.1811,                0.84868,                 0.8991,                  0.905,                0.82452,                0.48872,                0.57772,                 1.0535,              0.0006768,              0.0006768,              0.0006768
                    123,                0.52707,                 0.6052,                 1.1645,                0.79972,                 0.9318,                0.92219,                0.84173,                0.47974,                0.61782,                 1.0535,             0.00066855,             0.00066855,             0.00066855
                    124,                0.54071,                0.62409,                  1.174,                0.85726,                0.89075,                0.91454,                0.83028,                0.48537,                 0.5831,                 1.0582,              0.0006603,              0.0006603,              0.0006603
                    125,                0.55136,                0.61876,                 1.1855,                  0.871,                0.88265,                0.91771,                0.83176,                0.50452,                0.54709,                 1.0609,             0.00065205,             0.00065205,             0.00065205
                    126,                0.52807,                0.61041,                 1.1708,                 0.8174,                0.92767,                0.92583,                0.83808,                0.48392,                0.60195,                  1.043,              0.0006438,              0.0006438,              0.0006438
                    127,                0.53334,                0.63441,                 1.1703,                0.79367,                0.93031,                0.93516,                0.85379,                 0.4801,                0.58713,                 1.0423,             0.00063554,             0.00063554,             0.00063554
                    128,                0.53139,                0.60875,                 1.1585,                0.87309,                0.92323,                0.91733,                0.83493,                 0.4753,                0.56974,                 1.0527,             0.00062729,             0.00062729,             0.00062729
                    129,                0.54615,                0.61576,                 1.1897,                0.78431,                 0.7856,                0.92315,                0.83781,                0.47563,                0.85191,                 1.0519,             0.00061904,             0.00061904,             0.00061904
                    130,                0.53247,                0.61562,                 1.1679,                0.84735,                0.89431,                0.91753,                0.82803,                0.47754,                0.54685,                 1.0394,             0.00061079,             0.00061079,             0.00061079
                    131,                 0.5307,                0.60528,                 1.1648,                0.87038,                 0.8727,                0.91627,                 0.8335,                0.48184,                 0.5647,                 1.0383,             0.00060254,             0.00060254,             0.00060254
                    132,                0.55258,                0.61276,                 1.1908,                0.88386,                0.90545,                0.92752,                0.82553,                0.50046,                0.55851,                 1.0804,             0.00059429,             0.00059429,             0.00059429
                    133,                0.52179,                0.59159,                 1.1674,                 0.7915,                 0.8733,                0.91208,                0.82201,                0.49377,                0.69647,                 1.0665,             0.00058603,             0.00058603,             0.00058603
                    134,                0.52688,                0.63076,                 1.1603,                0.81147,                0.93396,                0.90728,                0.82872,                0.47681,                0.64027,                 1.0494,             0.00057778,             0.00057778,             0.00057778
                    135,                0.52483,                0.59061,                  1.162,                0.86216,                0.85069,                0.90909,                0.82792,                0.48261,                0.67117,                 1.0543,             0.00056953,             0.00056953,             0.00056953
                    136,                0.52003,                0.61711,                 1.1621,                0.75632,                0.93727,                0.92092,                0.84079,                0.48823,                0.66247,                 1.0584,             0.00056128,             0.00056128,             0.00056128
                    137,                0.52916,                0.61235,                 1.1607,                0.84932,                0.87448,                 0.9267,                 0.8461,                0.48454,                0.56046,                 1.0563,             0.00055303,             0.00055303,             0.00055303
                    138,                0.52795,                0.60231,                 1.1574,                0.78909,                0.96214,                0.92143,                0.83299,                0.47999,                0.58836,                 1.0499,             0.00054478,             0.00054478,             0.00054478
                    139,                 0.5291,                0.59021,                 1.1656,                0.83437,                0.86392,                0.92517,                0.83788,                0.47249,                0.65261,                 1.0534,             0.00053652,             0.00053652,             0.00053652
                    140,                0.53908,                0.58814,                 1.1764,                0.91808,                0.90392,                0.91649,                0.83003,                0.47957,                0.56864,                 1.0502,             0.00052827,             0.00052827,             0.00052827
                    141,                0.53014,                0.61182,                 1.1643,                0.85539,                0.93514,                0.93171,                0.84758,                0.48933,                0.59254,                 1.0563,             0.00052002,             0.00052002,             0.00052002
                    142,                0.53197,                0.57853,                 1.1695,                0.85764,                0.91707,                0.91872,                0.83237,                0.48277,                0.55074,                 1.0382,             0.00051177,             0.00051177,             0.00051177
                    143,                0.53185,                0.59591,                 1.1673,                 0.8823,                0.91495,                0.91865,                0.83796,                0.48193,                0.54478,                 1.0504,             0.00050352,             0.00050352,             0.00050352
                    144,                0.50888,                0.59842,                 1.1448,                0.87967,                0.89049,                0.91795,                0.82384,                0.48367,                0.58163,                 1.0594,             0.00049527,             0.00049527,             0.00049527
                    145,                0.54748,                0.59779,                 1.1779,                0.84914,                0.90545,                0.91652,                0.82569,                0.48096,                0.59002,                 1.0488,             0.00048701,             0.00048701,             0.00048701
                    146,                0.54054,                0.56927,                 1.1737,                0.80165,                 0.8786,                0.92394,                0.83636,                0.48944,                0.57605,                  1.043,             0.00047876,             0.00047876,             0.00047876
                    147,                0.50945,                0.59654,                 1.1566,                 0.8786,                 0.9013,                0.91672,                0.83394,                0.48164,                0.53525,                 1.0345,             0.00047051,             0.00047051,             0.00047051
                    148,                0.51339,                0.56558,                 1.1446,                0.82484,                0.91697,                0.91617,                 0.8335,                0.48271,                0.54173,                 1.0492,             0.00046226,             0.00046226,             0.00046226
                    149,                0.52439,                0.55193,                 1.1742,                0.79861,                0.91336,                0.93005,                0.84341,                 0.4783,                 0.5833,                 1.0499,             0.00045401,             0.00045401,             0.00045401
                    150,                0.52091,                0.60401,                 1.1623,                0.90269,                 0.8675,                0.92183,                 0.8243,                0.50193,                0.57766,                 1.0726,             0.00044576,             0.00044576,             0.00044576
                    151,                0.51372,                0.54728,                 1.1553,                0.83451,                0.89481,                0.92581,                0.83742,                0.48437,                0.54432,                 1.0417,              0.0004375,              0.0004375,              0.0004375
                    152,                0.52253,                0.58525,                 1.1565,                0.88596,                0.92247,                0.91942,                0.82999,                0.48569,                0.51799,                 1.0509,             0.00042925,             0.00042925,             0.00042925
                    153,                0.50345,                0.55807,                  1.154,                0.88255,                0.90087,                0.93368,                0.84361,                0.49085,                0.49829,                 1.0509,               0.000421,               0.000421,               0.000421
                    154,                0.51569,                0.58317,                 1.1525,                0.89677,                0.91947,                0.92367,                0.83536,                0.47721,                0.51335,                 1.0495,             0.00041275,             0.00041275,             0.00041275
                    155,                0.49792,                0.53896,                 1.1311,                0.82544,                0.85007,                0.91728,                0.82909,                0.48946,                0.59306,                 1.0426,              0.0004045,              0.0004045,              0.0004045
                    156,                0.52029,                0.57588,                 1.1583,                0.89299,                0.88372,                0.91785,                 0.8307,                 0.4956,                 0.6622,                 1.0593,             0.00039625,             0.00039625,             0.00039625
