                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.59102,                0.67417,                 1.1946,                 0.8343,                0.84737,                0.87739,                0.78765,                0.52086,                0.67707,                 1.0403,              0.0011636,              0.0011636,              0.0011636
                     64,                0.57433,                0.65435,                 1.1925,                0.83736,                 0.8767,                0.88208,                0.79351,                0.52731,                0.64894,                 1.0691,              0.0011554,              0.0011554,              0.0011554
                     65,                0.56354,                0.66452,                 1.1815,                0.71701,                0.91133,                0.92575,                0.83839,                0.52496,                0.80035,                  1.074,              0.0011471,              0.0011471,              0.0011471
                     66,                0.56265,                0.65101,                 1.1782,                0.84291,                0.89076,                0.91978,                0.82682,                0.50908,                0.60674,                 1.0511,              0.0011389,              0.0011389,              0.0011389
                     67,                0.55814,                0.64199,                 1.1808,                0.81112,                0.81181,                 0.9025,                 0.8186,                0.51792,                0.81248,                 1.0444,              0.0011306,              0.0011306,              0.0011306
                     68,                0.56229,                0.64575,                 1.1703,                0.87079,                0.90195,                 0.8911,                0.78854,                0.51587,                 0.6093,                 1.0775,              0.0011224,              0.0011224,              0.0011224
                     69,                0.56608,                0.65398,                 1.1812,                0.86873,                0.85965,                0.89239,                0.80726,                0.51998,                0.65631,                 1.0461,              0.0011141,              0.0011141,              0.0011141
                     70,                0.54699,                0.63327,                 1.1641,                0.80297,                0.88215,                0.91636,                0.83626,                0.50869,                0.70418,                  1.049,              0.0011059,              0.0011059,              0.0011059
                     71,                0.56285,                0.63413,                 1.1798,                0.87351,                 0.8888,                0.91576,                0.82471,                0.52191,                0.58401,                 1.0646,              0.0010976,              0.0010976,              0.0010976
                     72,                0.55584,                0.61381,                 1.1843,                0.81408,                0.92132,                0.94292,                 0.8357,                0.51229,                0.64113,                 1.0612,              0.0010894,              0.0010894,              0.0010894
                     73,                 0.5426,                0.65404,                 1.1552,                 0.8484,                0.84226,                0.90634,                0.81318,                0.52865,                0.63651,                 1.0686,              0.0010811,              0.0010811,              0.0010811
                     74,                0.53953,                0.59353,                 1.1635,                0.89493,                 0.9017,                0.91852,                0.84188,                0.50557,                0.52076,                 1.0416,              0.0010729,              0.0010729,              0.0010729
                     75,                0.54562,                0.63192,                 1.1676,                0.87667,                0.89379,                0.91342,                0.83387,                0.49552,                0.58293,                 1.0395,              0.0010646,              0.0010646,              0.0010646
                     76,                0.53691,                0.59864,                 1.1547,                0.83285,                0.92813,                0.90627,                0.81251,                0.51213,                0.58235,                 1.0481,              0.0010564,              0.0010564,              0.0010564
                     77,                0.54884,                 0.5902,                 1.1656,                0.82307,                 0.9186,                0.91534,                0.83204,                0.50245,                  0.584,                 1.0352,              0.0010481,              0.0010481,              0.0010481
                     78,                0.55228,                0.60094,                  1.173,                0.85677,                 0.8988,                0.92552,                0.85251,                0.49419,                0.57018,                 1.0413,              0.0010399,              0.0010399,              0.0010399
                     79,                0.53038,                0.60146,                 1.1509,                0.88888,                0.86597,                0.91581,                0.83454,                 0.4981,                0.54383,                 1.0423,              0.0010316,              0.0010316,              0.0010316
                     80,                0.52772,                0.58711,                 1.1633,                0.90501,                0.93495,                0.90898,                0.82053,                0.52013,                0.53005,                 1.0526,              0.0010234,              0.0010234,              0.0010234
                     81,                0.53896,                0.59895,                 1.1547,                0.91038,                0.91707,                 0.9204,                0.83877,                0.50936,                0.52072,                  1.041,              0.0010151,              0.0010151,              0.0010151
                     82,                0.52274,                0.59333,                 1.1475,                0.89897,                0.85282,                0.93965,                0.85198,                0.51829,                 0.5581,                 1.0417,              0.0010069,              0.0010069,              0.0010069
                     83,                0.52495,                0.60218,                  1.148,                0.77696,                0.87148,                 0.9291,                0.85389,                0.51161,                0.70114,                 1.0542,             0.00099862,             0.00099862,             0.00099862
                     84,                0.55213,                0.61308,                 1.1622,                0.81765,                0.92708,                0.90173,                0.81342,                0.49041,                0.59037,                 1.0476,             0.00099036,             0.00099036,             0.00099036
                     85,                0.53918,                0.56478,                 1.1454,                 0.9081,                0.90182,                0.90839,                0.81739,                0.53798,                0.56981,                 1.0568,             0.00098211,             0.00098211,             0.00098211
                     86,                0.50939,                0.56247,                  1.138,                0.88658,                0.92209,                0.91449,                0.82791,                0.49457,                0.56778,                 1.0451,             0.00097386,             0.00097386,             0.00097386
                     87,                0.52213,                0.55343,                 1.1519,                0.79285,                0.93584,                0.92567,                0.83802,                0.52732,                0.60396,                 1.0501,             0.00096561,             0.00096561,             0.00096561
                     88,                0.53614,                0.55396,                 1.1452,                0.89329,                0.90127,                0.92215,                0.85091,                0.48255,                0.55396,                 1.0439,             0.00095736,             0.00095736,             0.00095736
                     89,                0.52554,                0.54965,                 1.1512,                0.89236,                0.90505,                0.89239,                0.81418,                  0.502,                 0.5907,                 1.0606,             0.00094911,             0.00094911,             0.00094911
                     90,                0.51598,                0.54697,                 1.1373,                0.90622,                0.87913,                 0.9075,                0.82056,                0.51198,                0.56736,                 1.0677,             0.00094085,             0.00094085,             0.00094085
                     91,                0.52167,                0.55846,                 1.1499,                0.83202,                 0.9341,                0.92733,                0.83909,                0.50919,                0.52434,                 1.0564,              0.0009326,              0.0009326,              0.0009326
                     92,                0.52437,                0.56124,                 1.1424,                0.91129,                0.86972,                0.92055,                0.83561,                0.51592,                0.57912,                 1.0553,             0.00092435,             0.00092435,             0.00092435
                     93,                 0.5136,                0.56764,                 1.1436,                0.88224,                0.92902,                0.92678,                0.85175,                0.49806,                0.53455,                 1.0442,              0.0009161,              0.0009161,              0.0009161
                     94,                0.51178,                0.55342,                  1.141,                0.89642,                 0.9278,                0.92123,                0.84021,                0.49664,                0.51493,                 1.0378,             0.00090785,             0.00090785,             0.00090785
                     95,                0.50864,                0.53936,                 1.1479,                0.90991,                 0.9186,                0.92927,                0.84864,                0.50664,                0.55716,                 1.0454,              0.0008996,              0.0008996,              0.0008996
                     96,                0.49075,                0.53693,                 1.1117,                0.92598,                0.93023,                0.95201,                0.86222,                0.51154,                0.48488,                 1.0781,             0.00089134,             0.00089134,             0.00089134
                     97,                0.51015,                0.53994,                 1.1373,                0.92621,                0.83679,                0.93844,                0.85927,                0.49156,                 0.5385,                 1.0472,             0.00088309,             0.00088309,             0.00088309
                     98,                 0.5148,                0.54048,                 1.1365,                0.85542,                0.93782,                0.94081,                0.84656,                0.52934,                0.54828,                  1.051,             0.00087484,             0.00087484,             0.00087484
                     99,                0.51024,                0.54383,                 1.1234,                0.92284,                0.92238,                0.92792,                0.85017,                0.51138,                0.52384,                 1.0532,             0.00086659,             0.00086659,             0.00086659
                    100,                0.50779,                0.51798,                 1.1387,                 0.9188,                0.91306,                0.94109,                0.85653,                0.49546,                0.47311,                 1.0535,             0.00085834,             0.00085834,             0.00085834
                    101,                0.49623,                0.51402,                 1.1262,                0.91473,                0.93023,                0.95027,                0.86425,                0.51364,                0.49531,                  1.063,             0.00085009,             0.00085009,             0.00085009
                    102,                0.51647,                 0.5253,                 1.1388,                0.88959,                0.95356,                0.96158,                0.87531,                0.49054,                0.46139,                 1.0372,             0.00084184,             0.00084184,             0.00084184
                    103,                0.49497,                0.51387,                  1.126,                0.87718,                 0.9287,                 0.9389,                0.85442,                0.50018,                0.51403,                 1.0359,             0.00083358,             0.00083358,             0.00083358
                    104,                0.50277,                0.53403,                  1.129,                0.90539,                0.91568,                0.93714,                 0.8534,                0.49098,                0.55761,                 1.0427,             0.00082533,             0.00082533,             0.00082533
                    105,                0.48246,                0.49492,                 1.1045,                0.91172,                0.90811,                0.93671,                0.85515,                0.48706,                0.54751,                 1.0397,             0.00081708,             0.00081708,             0.00081708
                    106,                0.48444,                0.49532,                 1.1233,                0.85549,                0.95181,                0.93802,                0.85528,                0.50404,                0.59306,                 1.0581,             0.00080883,             0.00080883,             0.00080883
                    107,                0.48086,                0.52012,                  1.109,                0.87436,                0.91734,                0.94076,                0.85882,                0.51977,                0.66599,                 1.0595,             0.00080058,             0.00080058,             0.00080058
                    108,                0.48234,                0.50469,                 1.1126,                0.89834,                0.93841,                0.93452,                0.84216,                0.53293,                0.52545,                 1.0741,             0.00079233,             0.00079233,             0.00079233
                    109,                 0.4919,                0.53097,                 1.1251,                0.89484,                0.93786,                0.93852,                0.85021,                 0.5038,                0.50547,                  1.049,             0.00078407,             0.00078407,             0.00078407
                    110,                0.48958,                0.50655,                  1.118,                0.91421,                0.92792,                0.94918,                0.86597,                0.49149,                0.48094,                 1.0437,             0.00077582,             0.00077582,             0.00077582
                    111,                0.49013,                0.50539,                  1.124,                0.91644,                0.93755,                0.95417,                0.87218,                0.48253,                0.44607,                 1.0315,             0.00076757,             0.00076757,             0.00076757
                    112,                0.48847,                0.50034,                 1.1089,                0.90119,                0.92692,                0.94592,                0.87006,                0.48739,                 0.4915,                 1.0333,             0.00075932,             0.00075932,             0.00075932
                    113,                0.47863,                0.47557,                 1.1098,                0.90825,                0.94059,                0.95883,                 0.8673,                0.49052,                0.44909,                 1.0616,             0.00075107,             0.00075107,             0.00075107
                    114,                0.46705,                0.51082,                 1.0881,                0.90123,                 0.9406,                0.95146,                0.86995,                0.48504,                0.52653,                 1.0506,             0.00074282,             0.00074282,             0.00074282
                    115,                0.47625,                0.47364,                 1.1153,                0.89228,                0.93123,                0.94671,                0.86582,                0.49389,                0.46928,                 1.0483,             0.00073456,             0.00073456,             0.00073456
                    116,                0.47799,                0.49429,                  1.109,                0.90122,                0.90399,                0.95174,                0.87106,                0.50469,                0.49843,                 1.0657,             0.00072631,             0.00072631,             0.00072631
                    117,                0.47451,                0.49308,                    1.1,                0.90082,                 0.9186,                0.93884,                0.85436,                0.49864,                0.50669,                 1.0688,             0.00071806,             0.00071806,             0.00071806
                    118,                0.46946,                0.48163,                 1.0983,                0.82936,                0.94412,                0.94381,                 0.8683,                0.49246,                0.63148,                 1.0524,             0.00070981,             0.00070981,             0.00070981
                    119,                0.47585,                0.49164,                 1.1064,                 0.9078,                0.92103,                0.91686,                0.84006,                0.49093,                0.56109,                 1.0458,             0.00070156,             0.00070156,             0.00070156
                    120,                0.45354,                0.45802,                 1.0902,                0.89513,                0.91872,                0.94486,                0.86737,                0.49674,                0.60262,                 1.0594,             0.00069331,             0.00069331,             0.00069331
                    121,                0.47174,                0.47659,                 1.1055,                0.90964,                0.88251,                0.95245,                0.87482,                0.49934,                0.60868,                 1.0727,             0.00068505,             0.00068505,             0.00068505
                    122,                0.48167,                0.47568,                 1.1008,                0.88621,                0.92442,                0.95586,                0.87764,                0.51808,                 0.5629,                 1.0819,              0.0006768,              0.0006768,              0.0006768
                    123,                0.45433,                0.44967,                 1.0967,                  0.907,                0.89907,                 0.9536,                0.87354,                0.49615,                0.51192,                 1.0616,             0.00066855,             0.00066855,             0.00066855
                    124,                0.46539,                0.48878,                 1.0956,                0.89355,                0.93023,                0.93916,                0.85475,                0.49803,                0.54638,                 1.0535,              0.0006603,              0.0006603,              0.0006603
                    125,                0.47776,                0.45572,                 1.1129,                 0.9109,                0.91773,                0.93951,                0.85564,                0.50028,                0.52795,                 1.0586,             0.00065205,             0.00065205,             0.00065205
                    126,                0.45299,                0.45098,                 1.0921,                0.90366,                0.92908,                0.93357,                0.85707,                 0.4967,                0.51497,                 1.0561,              0.0006438,              0.0006438,              0.0006438
                    127,                0.46127,                0.46228,                 1.1062,                0.90633,                 0.9186,                0.93422,                0.85401,                 0.4898,                0.55185,                 1.0495,             0.00063554,             0.00063554,             0.00063554
                    128,                0.43946,                0.46361,                 1.0745,                0.88962,                 0.9186,                0.93146,                0.84021,                0.49539,                0.50291,                 1.0621,             0.00062729,             0.00062729,             0.00062729
                    129,                0.45235,                0.45929,                  1.099,                0.91261,                0.90698,                0.91492,                0.82948,                0.48292,                0.52374,                 1.0595,             0.00061904,             0.00061904,             0.00061904
                    130,                0.45872,                0.44537,                  1.097,                0.90482,                0.90099,                0.94262,                0.85612,                0.50841,                0.59507,                 1.0672,             0.00061079,             0.00061079,             0.00061079
                    131,                0.45092,                0.45185,                 1.0854,                0.89719,                0.91707,                0.95802,                0.87633,                0.48792,                0.56516,                 1.0437,             0.00060254,             0.00060254,             0.00060254
                    132,                0.46982,                0.45391,                 1.1041,                0.89869,                0.91434,                0.95439,                0.86572,                0.49204,                0.47495,                 1.0519,             0.00059429,             0.00059429,             0.00059429
                    133,                0.43801,                0.44387,                 1.0837,                0.86432,                0.95262,                0.94597,                0.86292,                0.49544,                0.52426,                 1.0588,             0.00058603,             0.00058603,             0.00058603
                    134,                0.44255,                0.44497,                 1.0872,                0.90698,                0.93023,                0.95687,                0.88067,                0.48235,                0.46723,                 1.0381,             0.00057778,             0.00057778,             0.00057778
                    135,                0.43905,                0.42415,                 1.0835,                0.91447,                 0.9163,                 0.9562,                0.88277,                0.48324,                0.49777,                  1.043,             0.00056953,             0.00056953,             0.00056953
                    136,                 0.4412,                0.42729,                 1.0861,                0.93795,                0.90545,                0.96066,                0.87484,                0.48998,                0.49871,                 1.0527,             0.00056128,             0.00056128,             0.00056128
                    137,                0.44039,                 0.4334,                 1.0834,                0.92303,                0.94033,                0.96095,                0.87735,                0.50315,                0.56264,                 1.0537,             0.00055303,             0.00055303,             0.00055303
